epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,2120,0.83559,0.94387,0.59338,0.9562,0.73675,0.67462,0.73042,0.4844,0.72412,0.68851,0.72072,0.38366,1.20956,1.17502,0.94546,1.27738,0.0083962,0.0083962,0.0083962
83,2141.49,0.839,0.96484,0.58543,0.96013,0.76747,0.68313,0.73221,0.49985,0.76889,0.67938,0.72526,0.39024,1.18014,1.18807,0.94232,1.26633,0.0083764,0.0083764,0.0083764
84,2163.47,0.81407,0.94363,0.57962,0.95214,0.69546,0.71062,0.72291,0.48707,0.72877,0.68828,0.72527,0.39666,1.18794,1.23161,0.97943,1.25982,0.0083566,0.0083566,0.0083566
85,2185.25,0.83112,0.94572,0.58684,0.96195,0.67963,0.76605,0.72889,0.48224,0.68878,0.73574,0.71537,0.38578,1.18955,1.20248,0.93785,1.26466,0.0083368,0.0083368,0.0083368
86,2206.59,0.82792,0.95573,0.57568,0.95043,0.70501,0.74205,0.74298,0.50883,0.70702,0.73441,0.72941,0.40325,1.16377,1.22972,0.93188,1.24169,0.008317,0.008317,0.008317
87,2227.83,0.8281,0.93216,0.58387,0.95659,0.6859,0.73218,0.72525,0.49349,0.68539,0.73065,0.7256,0.40133,1.14072,1.19454,0.89754,1.24082,0.0082972,0.0082972,0.0082972
88,2249.04,0.7932,0.93888,0.56526,0.94784,0.6881,0.69905,0.70262,0.46993,0.68336,0.71367,0.69938,0.37292,1.18317,1.22287,0.96974,1.28051,0.0082774,0.0082774,0.0082774
89,2271.04,0.80973,0.92625,0.56047,0.95076,0.68244,0.72922,0.72297,0.48447,0.67919,0.74345,0.71732,0.38722,1.17553,1.21093,0.89234,1.27385,0.0082576,0.0082576,0.0082576
90,2292.71,0.80802,0.93843,0.5583,0.9478,0.73016,0.70669,0.74482,0.4976,0.73988,0.71007,0.74591,0.40094,1.18746,1.15856,0.91146,1.2881,0.0082378,0.0082378,0.0082378
91,2314.51,0.79296,0.91662,0.54742,0.94506,0.69719,0.72812,0.7321,0.48424,0.70086,0.73252,0.73125,0.39072,1.19358,1.21532,0.93259,1.28848,0.008218,0.008218,0.008218
92,2336.55,0.7956,0.92974,0.55011,0.94359,0.74228,0.698,0.74043,0.50107,0.74156,0.70013,0.7353,0.40593,1.1712,1.18456,0.94299,1.2538,0.0081982,0.0081982,0.0081982
93,2360.1,0.80249,0.90976,0.55092,0.94134,0.78775,0.68737,0.73818,0.50432,0.80106,0.6942,0.74695,0.40785,1.17635,1.18899,0.88382,1.26688,0.0081784,0.0081784,0.0081784
94,2383.83,0.79193,0.92239,0.54198,0.94604,0.70525,0.69803,0.72547,0.48591,0.70018,0.68915,0.71611,0.39484,1.17502,1.2364,0.91033,1.26178,0.0081586,0.0081586,0.0081586
95,2409.83,0.79728,0.91829,0.55296,0.93869,0.72376,0.68913,0.71858,0.49188,0.7344,0.69495,0.72724,0.3967,1.13978,1.24474,0.95506,1.24206,0.0081388,0.0081388,0.0081388
96,2435.15,0.77885,0.89389,0.52243,0.92374,0.71043,0.72436,0.73498,0.49678,0.71019,0.71759,0.72414,0.39942,1.16766,1.24804,0.87814,1.27052,0.008119,0.008119,0.008119
97,2460.58,0.78135,0.91023,0.52346,0.93559,0.71558,0.69035,0.7202,0.48545,0.72131,0.69272,0.71617,0.39053,1.15256,1.22515,0.89369,1.26105,0.0080992,0.0080992,0.0080992
98,2485.58,0.78573,0.91811,0.53593,0.93599,0.72883,0.6704,0.71375,0.48527,0.73053,0.6738,0.71753,0.40556,1.17228,1.17955,0.91144,1.28088,0.0080794,0.0080794,0.0080794
99,2510.5,0.76888,0.89311,0.52807,0.93602,0.75249,0.67507,0.70548,0.47705,0.77302,0.66609,0.71192,0.38234,1.16808,1.22157,0.93415,1.27334,0.0080596,0.0080596,0.0080596
100,2535.69,0.76802,0.89125,0.5252,0.93171,0.72063,0.71337,0.73745,0.50471,0.71577,0.71567,0.72748,0.4052,1.15016,1.26252,0.95653,1.26951,0.0080398,0.0080398,0.0080398
101,2557.48,0.76767,0.89524,0.51856,0.92961,0.69981,0.73176,0.75305,0.51121,0.75882,0.69916,0.75635,0.41822,1.16197,1.20141,0.90052,1.27465,0.00802,0.00802,0.00802
102,2579.12,0.76275,0.88322,0.53385,0.92893,0.68681,0.72211,0.72987,0.49998,0.69552,0.72347,0.73214,0.40457,1.17296,1.21917,0.87996,1.26277,0.0080002,0.0080002,0.0080002
103,2600.43,0.76284,0.90012,0.52341,0.93056,0.73415,0.71599,0.73616,0.49907,0.74062,0.71882,0.74493,0.39869,1.15663,1.22699,0.8959,1.27162,0.0079804,0.0079804,0.0079804
104,2621.77,0.76655,0.89426,0.51726,0.91918,0.69118,0.73819,0.73041,0.49958,0.7055,0.73833,0.73133,0.4064,1.14338,1.21371,0.89105,1.25786,0.0079606,0.0079606,0.0079606
105,2643.53,0.75192,0.86674,0.50361,0.92302,0.74818,0.69136,0.74369,0.49975,0.74675,0.68958,0.74697,0.40062,1.16623,1.2101,0.90562,1.2697,0.0079408,0.0079408,0.0079408
106,2665.06,0.74245,0.86712,0.49601,0.91619,0.71192,0.71267,0.73446,0.49084,0.71776,0.71453,0.72886,0.40745,1.17631,1.22198,0.92763,1.28579,0.007921,0.007921,0.007921
107,2686.61,0.76302,0.86704,0.5241,0.92774,0.68337,0.76294,0.74703,0.49698,0.71773,0.71362,0.73386,0.39842,1.16058,1.24158,0.87146,1.2668,0.0079012,0.0079012,0.0079012
108,2708.2,0.74747,0.86456,0.50997,0.9191,0.72436,0.71477,0.73811,0.5009,0.73055,0.72553,0.74912,0.41998,1.17273,1.1745,0.93114,1.2854,0.0078814,0.0078814,0.0078814
109,2729.88,0.75335,0.88458,0.51399,0.92221,0.74958,0.69032,0.74274,0.5052,0.75413,0.69333,0.73833,0.40164,1.12836,1.19895,0.89752,1.23182,0.0078616,0.0078616,0.0078616
110,2752.12,0.73942,0.86339,0.50432,0.92159,0.73893,0.71455,0.75327,0.50669,0.75015,0.71363,0.75191,0.39963,1.13937,1.19422,0.88115,1.25879,0.0078418,0.0078418,0.0078418
111,2773.59,0.73271,0.86542,0.49691,0.91161,0.74848,0.71437,0.74775,0.51133,0.73424,0.70364,0.73263,0.41041,1.15318,1.23874,0.93911,1.26531,0.007822,0.007822,0.007822
112,2795.11,0.73398,0.85369,0.49123,0.91292,0.73107,0.69848,0.71961,0.49371,0.73686,0.70929,0.72814,0.39647,1.15621,1.2452,0.89979,1.26572,0.0078022,0.0078022,0.0078022
113,2816.58,0.73708,0.85028,0.49076,0.91238,0.76233,0.6705,0.71818,0.48468,0.74262,0.68629,0.70294,0.38795,1.19055,1.28186,0.95524,1.28504,0.0077824,0.0077824,0.0077824
114,2837.94,0.73032,0.84505,0.49912,0.91709,0.74346,0.68748,0.70256,0.48074,0.73678,0.6748,0.69225,0.38029,1.14868,1.25858,0.94804,1.25915,0.0077626,0.0077626,0.0077626
115,2859.33,0.71925,0.84435,0.4841,0.90738,0.72303,0.6862,0.72001,0.48899,0.72339,0.687,0.71143,0.38904,1.17846,1.32194,0.93026,1.30433,0.0077428,0.0077428,0.0077428
116,2880.74,0.7253,0.85055,0.47577,0.91124,0.67933,0.76878,0.71399,0.48591,0.68005,0.75301,0.69996,0.39027,1.14897,1.23318,0.85133,1.27329,0.007723,0.007723,0.007723
117,2902.37,0.72004,0.84345,0.47646,0.91368,0.73395,0.71344,0.71258,0.48285,0.72222,0.69409,0.70119,0.38243,1.13684,1.19925,0.92664,1.25325,0.0077032,0.0077032,0.0077032
118,2924.06,0.71299,0.8705,0.48098,0.90722,0.73578,0.72809,0.74553,0.50442,0.75196,0.71945,0.73901,0.40689,1.16249,1.18355,0.91254,1.27778,0.0076834,0.0076834,0.0076834
119,2945.56,0.73283,0.84939,0.4886,0.91189,0.75762,0.7239,0.77268,0.52144,0.75103,0.71162,0.75483,0.41746,1.15744,1.20328,0.84945,1.2848,0.0076636,0.0076636,0.0076636
120,2967.28,0.7156,0.8672,0.47667,0.90571,0.78153,0.68502,0.74957,0.50235,0.78547,0.68245,0.74511,0.40216,1.15535,1.23241,0.8803,1.2911,0.0076438,0.0076438,0.0076438
121,2989.31,0.7081,0.85663,0.46711,0.90744,0.7735,0.69037,0.74695,0.50199,0.78454,0.6731,0.73438,0.40899,1.1684,1.1724,0.88259,1.28568,0.007624,0.007624,0.007624
122,3011.28,0.7148,0.83382,0.46819,0.90711,0.73155,0.70264,0.7314,0.49523,0.72479,0.69462,0.72006,0.39476,1.18102,1.25054,0.92695,1.30156,0.0076042,0.0076042,0.0076042
123,3033.15,0.7152,0.83697,0.47635,0.9079,0.76144,0.67457,0.72821,0.50963,0.76672,0.67643,0.72348,0.40612,1.15981,1.21088,0.95836,1.29222,0.0075844,0.0075844,0.0075844
124,3054.58,0.71287,0.84749,0.48039,0.90005,0.74206,0.69581,0.73035,0.49727,0.75849,0.70712,0.73644,0.40364,1.18265,1.25705,0.98409,1.29961,0.0075646,0.0075646,0.0075646
125,3075.89,0.70568,0.83749,0.45514,0.89734,0.72695,0.72092,0.72441,0.49415,0.72752,0.71209,0.71936,0.39836,1.1667,1.23908,0.92178,1.30086,0.0075448,0.0075448,0.0075448
126,3097.09,0.69159,0.82501,0.46184,0.90216,0.77417,0.68669,0.72609,0.50593,0.77252,0.68462,0.70889,0.39746,1.12293,1.2385,0.94705,1.24764,0.007525,0.007525,0.007525
127,3118.41,0.6833,0.83105,0.45752,0.89524,0.7785,0.66306,0.74536,0.51243,0.69601,0.72995,0.73734,0.4162,1.12921,1.23938,0.90598,1.27223,0.0075052,0.0075052,0.0075052
